precip,air_temp,res,lake_connectivity,area,elev,meandepth,pop_sum,maxdepth,ws_area,no3_dep,nh3_dep,carb,sil,LSA,perc_ice,perc_urban,perc_shrub,perc_grass,perc_hay,perc_crop,perc_wetland,perc_barren,slope,cti,dWL,Hylak_id,group,WALA,n_dep,perc_forest,perc_ag
65.9702977019815,0.17505086150100624,RSVR,DrainageLk,108.671,2063.16,4.077295899,160.031432517856,0,2085.0408,4.024799293767127,2.7410439157819018,2.524223986408323,17.19285780882561,10867.112225100002,0.019769397318268298,0.011352295839966296,35.15439122342354,10.685834061376639,0.0019424080334543095,0,3.7976235285180024,1.32679418071819,19.680777132940555,806.4101118309052,494,765,Blue/clear,19.18672690966311,6.765843209549029,41.22864646101889,0.0019424080334543095
49.3934815290301,4.7625867656690275,RSVR,Drainage,280.628,1806.53,57.54982805,2959.35758645165,147.1661328,13.1751,3.057649526580641,3.1738660593195576,73.4339777307193,0,28331.4503497,0,0.7650795819386569,57.66787348862626,1.4550174192226242,0.6762757018922056,0.006831067695880866,4.3240658514925885,1.687273720882574,19.205361263371817,726.6640480907166,484,778,Blue/clear,0.04694862950240176,6.2315155859001985,30.801284240726822,0.6831067695880865
32.0362374632546,5.679680545805013,RSVR,DrainageLk,118.179,1842.28,9.819847977,201748.00892563,53.85331701,0.027000000000000003,0.8566174507133333,0.5241953134533334,0,0,15734.400304599998,0,0,0,0,0,0,0,0,0,1716.1,494,784,Blue/clear,2.2846698652044783e-4,1.3808127641666665,0,0
58.1540305134098,1.93463759829001,RSVR,DrainageLk,11.271,1945.31,8.062562596,259.318865939816,26.12903015,133.119,3.011315106610007,1.3464273994674731,73.02007977824351,1.8551822053951728,1146.65963506,0,0.14738692448110335,15.390440132513014,2.9281319721452235,0.03177608004867825,0,0.5009803258738421,0.2176999526739233,17.844581075949495,826.1179365830573,495.5,8706,Blue/clear,11.810753260580249,4.35774250607748,71.54350618619432,0.03177608004867825
56.7968172269717,2.3663729585460374,RSVR,DrainageLk,14.947,1468.74,9.008184782,3191.1551368622304,26.87087705,5514.3845999999985,2.676037636091495,1.7358963571158958,1.005582744446225,32.377437003577874,1520.7117831300002,0,0.16389498839090774,38.46580450699794,15.229552541547434,0.4529553488162579,0.7101245712894239,2.511565841816692,0.30724189966728116,19.758875197331825,759.2748544415999,508,8835,Blue/clear,368.92918980397394,4.411933993207391,40.24937433634934,1.1630799201056816
47.9183702110341,2.0026996866459967,RSVR,DrainageLk,19.485,1690.49,12.2571808,8683.04580903977,34.05313327,5833.125,1.9529321662130974,1.2698824762078034,6.500644165863066,13.011024108003857,1993.1698818099999,0,0.1762931533269045,55.20853230472517,20.688154291224684,2.2228119575699132,0.1570221793635487,3.7986499517839922,0.061654773384763745,18.843947553875264,756.3581369334619,516.5,8897,Blue/clear,299.364896073903,3.222814642420901,16.554167791706845,2.379834136933462
64.3990653407768,3.7700950440680003,NL,DrainageLk,20.184,1520.87,7.400662898,3945.950045454095,24.72812427,373.5036,3.250230448033899,1.9716477465737352,0,83.60497730142359,2053.64749833,0.0019276922632071017,0.4436101820705342,40.230937533132206,7.9924530847895445,0,0,2.0525103372497613,0.054698267968501496,23.201568020046537,767.4696725814691,488,8916,Blue/clear,18.504934601664683,5.221878194607634,42.039112876020475,0
62.0610871211479,1.3664471983080375,RSVR,DrainageLk,51.124,1992.93,7.899221432,5224.67847731114,31.55990395,2411.4951,2.8075022521094897,1.8820622982424082,0.11703942504382447,17.173557599184008,5020.941269700001,0,0.2017959729629971,44.27355875614261,4.511839978443248,8.583886403086616e-4,0,3.3627561590317976,0.05784793010775763,13.338369978929695,798.9309030733672,494,8924,Blue/clear,47.16953094437055,4.689564550351898,44.84520826934295,8.583886403086616e-4
46.9941226599166,1.8996640092670418,RSVR,DrainageLk,17.889,2006.07,0.9267117,7.535792196253765,3.012796668,1465.6626,2.218179802451885,1.4882876991588618,0.1348468603892874,22.027566235230395,1769.4950907500001,0,0.015412824206607986,62.40437601396118,7.261282371536258,0.014307522072269565,0,12.471185387414536,0.0046054255597434215,14.014279477344829,850.329052129733,532,8953,Green/murky,81.93094080160994,3.7064675016107467,15.173096454804808,0.014307522072269565
56.9436439086064,1.3196020373700321,RSVR,DrainageLk,11.767,2016.04,0.722648184,4.6510405988351895,2.22784211,0.0909,1.565545082089109,1.1092015504851485,0,0,1192.5872234800001,0,0,0,0,0,0,99.00990099009901,0,0.1676738320128713,1396.4554455445545,533,8960,Green/murky,0.0077249936262428825,2.6747466325742577,0,0
64.6451552402262,1.1243038905910225,RSVR,DrainageLk,24.592,1973.96,5.997765997,775.2218299375885,16.67725784,269.1711,3.064972967748864,2.0636736970404055,4.841530164270978,42.85656966888347,2504.94978157,0,0.05483501014782047,35.70327572313669,4.6586353438389185,0,0,7.424459758124107,0.19426305424319326,22.83788594681223,824.5036863169931,499,8962,Blue/clear,10.945474137931036,5.12864666478927,41.93607708999963,0
53.6430428595651,6.03751060294303,RSVR,DrainageLk,101.346,1472.72,8.454883338,45233.037051770254,31.60083293,1592.5347,2.7013116282642224,1.6476475851412493,0,68.63914488017122,10134.7042997,0.0010172462804107188,0.478275292839773,23.218194240916695,8.021947653636683,2.3480304699169197,0.257532849990647,5.9359146146077695,0.030686929459056683,20.895077434756505,824.6048224255334,504,8978,Blue/clear,15.713838730684978,4.348959213405472,50.55476656175844,2.6055633199075667
